Step,Loss,Cost,Accuracy
2110,1.6741420549529828,1.6751420549529827,0.41
2115,1.5699973490673242,1.5709973490673241,0.51
2120,1.821791844997502,1.8227918449975018,0.31
2125,1.7437253831974138,1.7447253831974137,0.35
2130,1.6324790609100444,1.6334790609100442,0.46
2135,1.7752578736283966,1.7762578736283965,0.38
2140,1.7238453785992647,1.7248453785992646,0.42
2145,1.7104032547927397,1.7114032547927396,0.4
2150,1.6567558884528557,1.6577558884528556,0.37
2155,1.7456048684060488,1.7466048684060487,0.35
2160,1.6332275335425954,1.6342275335425953,0.4
2165,1.7683729302276205,1.7693729302276204,0.37
2170,1.8304737182809498,1.8314737182809497,0.31
2175,1.7159007583927655,1.7169007583927653,0.37
2180,1.6835436463092424,1.6845436463092422,0.51
2185,1.708212953835473,1.7092129538354728,0.41
2190,1.5577644996184703,1.5587644996184702,0.48
2195,1.6573156336026003,1.6583156336026001,0.43
2200,1.799963609445456,1.800963609445456,0.38
2205,1.5328978218405522,1.5338978218405521,0.48
2210,1.6871572660642096,1.6881572660642095,0.4
2215,1.6424556231426792,1.6434556231426791,0.49
2220,1.7343438609108235,1.7353438609108234,0.35
2225,1.6956374284365692,1.696637428436569,0.44
2230,1.5912067160659378,1.5922067160659377,0.5
2235,1.7558396307468354,1.7568396307468352,0.35
2240,1.6208802930354744,1.6218802930354743,0.41
2245,1.8020173956645302,1.8030173956645301,0.34
2250,1.6438877737508253,1.6448877737508252,0.42
2255,1.6976646489770224,1.6986646489770223,0.45
2260,1.7866173919517272,1.787617391951727,0.38
2265,1.7393239211100466,1.7403239211100465,0.32
2270,1.6279136564163406,1.6289136564163404,0.42
2275,1.7662405221053388,1.7672405221053387,0.37
2280,1.7739361220920569,1.7749361220920568,0.33
2285,1.5716760040628204,1.5726760040628203,0.41
2290,1.5841043648034345,1.5851043648034344,0.42
2295,1.5805322128766384,1.5815322128766383,0.48
2300,1.805334066068259,1.806334066068259,0.35
2305,1.837628546015775,1.838628546015775,0.31
