Step,Loss,Cost,Accuracy
2240,1.7032203684044873,1.7042203684044872,0.4
2245,1.40540065164543,1.40640065164543,0.47
2250,1.5045887043030621,1.505588704303062,0.46
2255,1.546870338772292,1.5478703387722919,0.46
2260,1.2829122782692644,1.2839122782692642,0.54
2265,1.3623680738916357,1.3633680738916356,0.57
2270,1.2045826873936312,1.205582687393631,0.66
2275,1.4395590547786037,1.4405590547786036,0.53
2280,2.178609549337409,2.179609549337409,0.32
2285,1.2732993955754872,1.274299395575487,0.54
2290,1.2993980747231282,1.300398074723128,0.62
2295,1.6285142742055303,1.6295142742055302,0.38
2300,1.5895667145069863,1.5905667145069862,0.4
2305,1.6752995932510735,1.6762995932510734,0.41
2310,1.7049927395364066,1.7059927395364065,0.42
2315,1.445906573633429,1.4469065736334288,0.48
2320,1.336450724158569,1.337450724158569,0.49
2325,1.7380322832039738,1.7390322832039737,0.39
2330,1.5852949656716069,1.5862949656716068,0.31
2335,1.5561455334168293,1.5571455334168292,0.4
2340,1.5243574243574807,1.5253574243574806,0.39
2345,1.6900869147977415,1.6910869147977414,0.41
2350,1.386842541456985,1.3878425414569848,0.5
2355,1.7471022777038416,1.7481022777038415,0.36
2360,1.7409782124784383,1.7419782124784382,0.34
2365,1.4428614790970398,1.4438614790970397,0.52
2370,1.4023992035058728,1.4033992035058727,0.52
2375,2.078786034348901,2.079786034348901,0.32
2380,1.5469648311048012,1.547964831104801,0.44
2385,1.4507926903094768,1.4517926903094767,0.48
2390,4.460244467150088,4.461244467150088,0.12
2395,1.5315931044074957,1.5325931044074956,0.42
2400,1.5441066227649172,1.545106622764917,0.5
2405,1.4761873523017417,1.4771873523017416,0.47
2410,1.4374847592484008,1.4384847592484007,0.47
2415,1.2293870625223609,1.2303870625223607,0.51
2420,1.5219779564442797,1.5229779564442796,0.47
2425,1.6074266189993307,1.6084266189993306,0.39
2430,1.574388694050157,1.575388694050157,0.49
2435,1.3981323204860896,1.3991323204860895,0.48
2440,1.328702529733228,1.329702529733228,0.52
2445,1.6123825141700463,1.6133825141700462,0.43
2450,1.371098051523335,1.372098051523335,0.51
2455,1.8895399993897484,1.8905399993897483,0.27
2460,1.6487840972925942,1.6497840972925941,0.47
2465,1.5018332359151594,1.5028332359151593,0.49
2470,1.2827931083804094,1.2837931083804093,0.54
2475,1.528271924322706,1.529271924322706,0.48
2480,1.4109772713923554,1.4119772713923553,0.44
2485,1.553163450126313,1.5541634501263129,0.39
2490,1.769499486322542,1.7704994863225418,0.44
2495,1.2165223521968442,1.2175223521968441,0.57
2500,1.3105045616600959,1.3115045616600958,0.49
2505,1.4075492780889132,1.408549278088913,0.52
2510,1.225721810224879,1.226721810224879,0.59
2515,1.6459173537579321,1.646917353757932,0.43
2520,1.4222154154697895,1.4232154154697894,0.48
2525,2.906310674381042,2.907310674381042,0.17
2530,1.4024857587949655,1.4034857587949654,0.53
2535,1.3563140639663842,1.357314063966384,0.53
