Step,Loss,Cost,Accuracy
1760,1.6946330780500434,1.6956330780500433,0.42
1765,1.614398943142229,1.6153989431422289,0.43
1770,1.591576545009885,1.592576545009885,0.43
1775,1.8762641229135069,1.8772641229135067,0.34
1780,1.9252004410190426,1.9262004410190425,0.34
1785,1.397801254245706,1.3988012542457058,0.47
1790,1.5121677610386128,1.5131677610386127,0.41
1795,1.5681080594800967,1.5691080594800966,0.52
1800,1.3338812461558973,1.3348812461558972,0.57
1805,1.4436376705522644,1.4446376705522643,0.39
1810,1.75938768982098,1.7603876898209798,0.37
1815,1.9850614832455,1.9860614832455,0.27
1820,1.7281371207917524,1.7291371207917523,0.41
1825,1.7299362843577402,1.73093628435774,0.42
1830,1.3686935198954837,1.3696935198954836,0.54
1835,2.041806145130769,2.042806145130769,0.31
1840,1.490999381317615,1.491999381317615,0.49
1845,1.7825936553984423,1.7835936553984422,0.38
1850,1.4829104241820343,1.4839104241820342,0.51
1855,1.7150873594449387,1.7160873594449386,0.46
1860,1.5371462080540639,1.5381462080540638,0.37
1865,2.580804841031191,2.581804841031191,0.24
1870,1.3597660291364009,1.3607660291364008,0.45
1875,1.5946018875994035,1.5956018875994034,0.45
1880,1.3045651836108514,1.3055651836108513,0.53
1885,2.9389333903115973,2.939933390311597,0.29
1890,1.693439133949432,1.6944391339494318,0.34
1895,1.512775732398126,1.5137757323981258,0.52
1900,1.481112062463874,1.482112062463874,0.47
1905,2.2400446108547394,2.2410446108547393,0.27
1910,1.3591525658910901,1.36015256589109,0.51
1915,1.5545370621833376,1.5555370621833375,0.43
1920,1.1877259897482226,1.1887259897482225,0.55
1925,1.382031579435325,1.383031579435325,0.5
1930,1.3296069748347186,1.3306069748347185,0.52
1935,1.6150154324253563,1.6160154324253562,0.39
1940,1.6000487809670687,1.6010487809670686,0.39
1945,1.290806650742486,1.291806650742486,0.55
1950,2.0733920564549475,2.0743920564549474,0.26
1955,1.275405586140964,1.276405586140964,0.54
1960,1.3263008252316755,1.3273008252316754,0.54
1965,2.873886996506144,2.874886996506144,0.29
1970,1.2695270325993864,1.2705270325993863,0.57
1975,1.367410658895477,1.368410658895477,0.53
1980,2.005851209667947,2.0068512096679467,0.39
1985,1.1753600731080476,1.1763600731080475,0.56
1990,1.8750438472782878,1.8760438472782877,0.34
1995,1.4199895631922173,1.4209895631922171,0.5
2000,1.4282154414409436,1.4292154414409435,0.53
2005,1.4965927469957918,1.4975927469957917,0.43
2010,2.3299328035906863,2.330932803590686,0.34
2015,1.3771526505765552,1.3781526505765551,0.56
